yearStart;locationAbbr;locationDesc;data_value;sample_size;age_years;locationId
2014;NE;Nebraska;NULL;6309;NULL;31
2014;NE;Nebraska;NULL;6364;NULL;31
2014;NE;Nebraska;173;1165;18 - 24;31
2014;NE;Nebraska;283;2042;25 - 34;31
2014;NE;Nebraska;338;2477;35 - 44;31
2014;NE;Nebraska;355;3303;45 - 54;31
2014;NE;Nebraska;286;7540;65 or older;31
2014;NE;Nebraska;NULL;1707;NULL;31
2014;NE;Nebraska;NULL;3277;NULL;31
2014;NE;Nebraska;NULL;2455;NULL;31
2014;NE;Nebraska;NULL;3253;NULL;31
2014;NE;Nebraska;NULL;3299;NULL;31
2014;NE;Nebraska;NULL;4879;NULL;31
2014;NE;Nebraska;NULL;2260;NULL;31
2014;NE;Nebraska;NULL;19344;NULL;31
2014;NE;Nebraska;NULL;367;NULL;31
2014;NE;Nebraska;NULL;105;NULL;31
2014;NE;Nebraska;NULL;NULL;NULL;31
2014;NE;Nebraska;NULL;183;NULL;31
2014;NE;Nebraska;NULL;170;NULL;31
2014;NE;Nebraska;NULL;NULL;NULL;31
2014;NE;Nebraska;NULL;21130;NULL;31
2014;NE;Nebraska;NULL;9399;NULL;31
2014;NE;Nebraska;NULL;11731;NULL;31
2014;NE;Nebraska;NULL;1209;NULL;31
2014;NE;Nebraska;NULL;7227;NULL;31
2014;NE;Nebraska;NULL;6309;NULL;31
2014;NE;Nebraska;NULL;6364;NULL;31
2014;NE;Nebraska;289;1165;18 - 24;31
2014;NE;Nebraska;349;2042;25 - 34;31
2014;NE;Nebraska;364;2477;35 - 44;31
2014;NE;Nebraska;372;3303;45 - 54;31
2014;NE;Nebraska;384;4603;55 - 64;31
2014;NE;Nebraska;407;7540;65 or older;31
2014;NE;Nebraska;NULL;1707;NULL;31
2014;NE;Nebraska;NULL;3277;NULL;31
2014;NE;Nebraska;NULL;2455;NULL;31
2014;NE;Nebraska;NULL;3253;NULL;31
2014;NE;Nebraska;NULL;3299;NULL;31
2014;NE;Nebraska;NULL;4879;NULL;31
2014;NE;Nebraska;NULL;2260;NULL;31
2011;NH;New Hampshire;NULL;2478;NULL;33
2014;NE;Nebraska;NULL;19344;NULL;31
2014;NE;Nebraska;NULL;367;NULL;31
2014;NE;Nebraska;NULL;752;NULL;31
2014;NE;Nebraska;NULL;105;NULL;31
2014;NE;Nebraska;NULL;NULL;NULL;31
2014;NE;Nebraska;NULL;183;NULL;31
2014;NE;Nebraska;NULL;170;NULL;31
2014;NE;Nebraska;NULL;NULL;NULL;31
2014;NE;Nebraska;NULL;22397;NULL;31
2014;NE;Nebraska;NULL;9599;NULL;31
2014;NE;Nebraska;NULL;12798;NULL;31
2014;NE;Nebraska;NULL;1344;NULL;31
2014;NE;Nebraska;NULL;7601;NULL;31
2014;NE;Nebraska;NULL;6669;NULL;31
2014;NE;Nebraska;NULL;6683;NULL;31
2014;NE;Nebraska;149;1236;18 - 24;31
2014;NE;Nebraska;170;2229;25 - 34;31
2014;NE;Nebraska;176;2633;35 - 44;31
2014;NE;Nebraska;203;3536;45 - 54;31
2014;NE;Nebraska;245;4907;55 - 64;31
2014;NE;Nebraska;305;7856;65 or older;31
2014;NE;Nebraska;NULL;1798;NULL;31
2014;NE;Nebraska;NULL;3414;NULL;31
2014;NE;Nebraska;NULL;2540;NULL;31
2014;NE;Nebraska;NULL;3389;NULL;31
2014;NE;Nebraska;NULL;3416;NULL;31
2014;NE;Nebraska;NULL;5029;NULL;31
2014;NE;Nebraska;NULL;2811;NULL;31
2014;NE;Nebraska;NULL;20380;NULL;31
2014;NE;Nebraska;NULL;396;NULL;31
2014;NE;Nebraska;NULL;896;NULL;31
2014;NE;Nebraska;NULL;112;NULL;31
2014;NE;Nebraska;NULL;NULL;NULL;31
2014;NE;Nebraska;NULL;192;NULL;31
2014;NE;Nebraska;NULL;178;NULL;31
2014;NE;Nebraska;NULL;NULL;NULL;31
2011;NV;Nevada;NULL;5205;NULL;32
2011;NV;Nevada;NULL;2200;NULL;32
2011;NV;Nevada;NULL;3005;NULL;32
2011;NV;Nevada;NULL;341;NULL;32
2011;NV;Nevada;NULL;1448;NULL;32
2011;NV;Nevada;NULL;1690;NULL;32
2011;NV;Nevada;NULL;1717;NULL;32
2011;NV;Nevada;140;273;18 - 24;32
2011;NV;Nevada;280;520;25 - 34;32
2011;NV;Nevada;274;696;35 - 44;32
2011;NV;Nevada;275;910;45 - 54;32
2011;NV;Nevada;278;1193;55 - 64;32
2011;NV;Nevada;181;1613;65 or older;32
2011;NV;Nevada;NULL;451;NULL;32
2011;NV;Nevada;NULL;786;NULL;32
2011;NV;Nevada;NULL;511;NULL;32
2011;NV;Nevada;NULL;725;NULL;32
2011;NV;Nevada;NULL;805;NULL;32
2011;NV;Nevada;NULL;1274;NULL;32
2011;NV;Nevada;NULL;653;NULL;32
2011;NV;Nevada;NULL;4037;NULL;32
2011;NV;Nevada;NULL;219;NULL;32
2011;NV;Nevada;NULL;466;NULL;32
2011;NV;Nevada;NULL;125;NULL;32
2011;NV;Nevada;NULL;NULL;NULL;32
2011;NV;Nevada;NULL;55;NULL;32
2011;NV;Nevada;NULL;137;NULL;32
2011;NV;Nevada;NULL;63;NULL;32
2011;NV;Nevada;NULL;2200;NULL;32
2011;NV;Nevada;NULL;3005;NULL;32
2011;NV;Nevada;NULL;341;NULL;32
2011;NV;Nevada;NULL;1448;NULL;32
2011;NV;Nevada;NULL;1690;NULL;32
2011;NV;Nevada;NULL;1717;NULL;32
2011;NV;Nevada;217;273;18 - 24;32
2011;NV;Nevada;343;519;25 - 34;32
2011;NV;Nevada;364;690;35 - 44;32
2011;NV;Nevada;375;906;45 - 54;32
2011;NV;Nevada;383;1142;55 - 64;32
2011;NV;Nevada;417;1613;65 or older;32
2011;NV;Nevada;NULL;451;NULL;32
2011;NV;Nevada;NULL;786;NULL;32
2011;NV;Nevada;NULL;511;NULL;32
2011;NV;Nevada;NULL;725;NULL;32
2011;NV;Nevada;NULL;805;NULL;32
2011;NV;Nevada;NULL;1274;NULL;32
2011;NV;Nevada;NULL;653;NULL;32
2011;NV;Nevada;NULL;4037;NULL;32
2011;NV;Nevada;NULL;219;NULL;32
2011;NV;Nevada;NULL;466;NULL;32
2011;NV;Nevada;NULL;125;NULL;32
2011;NV;Nevada;NULL;NULL;NULL;32
2011;NV;Nevada;NULL;120;NULL;32
2011;NV;Nevada;NULL;55;NULL;32
2011;NV;Nevada;NULL;137;NULL;32
2011;NV;Nevada;NULL;63;NULL;32
2011;NV;Nevada;NULL;5205;NULL;32
2011;NV;Nevada;NULL;55;NULL;32
2011;NV;Nevada;NULL;1686;NULL;32
2011;NV;Nevada;313;1509;65 or older;32
2011;NV;Nevada;NULL;780;NULL;32
2011;NV;Nevada;NULL;1239;NULL;32
2011;NV;Nevada;NULL;3018;NULL;32
2011;NV;Nevada;NULL;127;NULL;32
2011;NV;Nevada;NULL;456;NULL;32
2011;NV;Nevada;NULL;487;NULL;32
2011;NV;Nevada;NULL;1643;NULL;32
2011;NV;Nevada;361;903;45 - 54;32
2011;NV;Nevada;364;1180;55 - 64;32
2011;NV;Nevada;NULL;642;NULL;32
2011;NV;Nevada;372;678;35 - 44;32
2011;NV;Nevada;NULL;3938;NULL;32
2011;NV;Nevada;379;519;25 - 34;32
2011;NV;Nevada;NULL;432;NULL;32
2011;NV;Nevada;NULL;5056;NULL;32
2011;NV;Nevada;NULL;60;NULL;32
2011;NV;Nevada;NULL;2038;NULL;32
2011;NV;Nevada;NULL;770;NULL;32
2011;NV;Nevada;NULL;1389;NULL;32
2011;NV;Nevada;NULL;706;NULL;32
2011;NV;Nevada;NULL;203;NULL;32
2011;NV;Nevada;448;267;18 - 24;32
2011;NV;Nevada;NULL;326;NULL;32
2011;NV;Nevada;NULL;NULL;NULL;32
2011;NV;Nevada;NULL;4955;NULL;32
2011;NV;Nevada;NULL;2001;NULL;32
2011;NV;Nevada;NULL;2954;NULL;32
2011;NV;Nevada;NULL;325;NULL;32
2011;NV;Nevada;NULL;1360;NULL;32
2011;NV;Nevada;NULL;1611;NULL;32
2011;NV;Nevada;NULL;1648;NULL;32
2011;NV;Nevada;293;259;18 - 24;32
2011;NV;Nevada;241;507;25 - 34;32
2011;NV;Nevada;237;662;35 - 44;32
2011;NV;Nevada;243;893;45 - 54;32
2011;NV;Nevada;224;1169;55 - 64;32
2011;NV;Nevada;242;1465;65 or older;32
2011;NV;Nevada;NULL;425;NULL;32
2011;NV;Nevada;NULL;752;NULL;32
2011;NV;Nevada;NULL;488;NULL;32
2011;NV;Nevada;NULL;687;NULL;32
2011;NV;Nevada;NULL;756;NULL;32
2011;NV;Nevada;NULL;1234;NULL;32
2011;NV;Nevada;NULL;613;NULL;32
2011;NV;Nevada;NULL;3853;NULL;32
2011;NV;Nevada;NULL;205;NULL;32
2011;NV;Nevada;NULL;448;NULL;32
2011;NV;Nevada;NULL;115;NULL;32
2011;NV;Nevada;NULL;NULL;NULL;32
2011;NV;Nevada;NULL;51;NULL;32
2011;NV;Nevada;NULL;132;NULL;32
2011;NV;Nevada;NULL;59;NULL;32
2011;NV;Nevada;NULL;4843;NULL;32
2011;NV;Nevada;NULL;1979;NULL;32
2011;NV;Nevada;NULL;2864;NULL;32
2011;NV;Nevada;NULL;323;NULL;32
2011;NV;Nevada;NULL;1352;NULL;32
2011;NV;Nevada;NULL;1564;NULL;32
2011;NV;Nevada;NULL;1594;NULL;32
2011;NV;Nevada;618;258;18 - 24;32
2011;NV;Nevada;501;495;25 - 34;32
2011;NV;Nevada;540;648;35 - 44;32
2011;NV;Nevada;519;880;45 - 54;32
2011;NV;Nevada;493;1106;55 - 64;32
2011;NV;Nevada;511;1456;65 or older;32
2011;NV;Nevada;NULL;413;NULL;32
2011;NV;Nevada;NULL;740;NULL;32
2011;NV;Nevada;NULL;474;NULL;32
2011;NV;Nevada;NULL;682;NULL;32
2011;NV;Nevada;NULL;746;NULL;32
2011;NV;Nevada;NULL;1194;NULL;32
2011;NV;Nevada;NULL;594;NULL;32
2011;NV;Nevada;NULL;3777;NULL;32
2011;NV;Nevada;NULL;201;NULL;32
2011;NV;Nevada;NULL;434;NULL;32
2011;NV;Nevada;NULL;112;NULL;32
2011;NV;Nevada;NULL;NULL;NULL;32
2011;NV;Nevada;NULL;NULL;NULL;32
2011;NV;Nevada;NULL;126;NULL;32
2011;NV;Nevada;NULL;56;NULL;32
2011;NV;Nevada;NULL;4787;NULL;32
2011;NV;Nevada;NULL;1956;NULL;32
2011;NV;Nevada;NULL;2831;NULL;32
2011;NV;Nevada;NULL;317;NULL;32
2011;NV;Nevada;NULL;1336;NULL;32
2011;NV;Nevada;280;1195;55 - 64;32
2011;NV;Nevada;NULL;1546;NULL;32
2011;NV;Nevada;NULL;1578;NULL;32
2011;NV;Nevada;279;254;18 - 24;32
2012;NV;Nevada;NULL;131;NULL;32
2011;NV;Nevada;240;491;25 - 34;32
2011;NV;Nevada;237;641;35 - 44;32
2011;NV;Nevada;199;871;45 - 54;32
2011;NV;Nevada;152;1095;55 - 64;32
2011;NV;Nevada;178;1435;65 or older;32
2011;NV;Nevada;NULL;405;NULL;32
2011;NV;Nevada;NULL;731;NULL;32
2011;NV;Nevada;NULL;471;NULL;32
2011;NV;Nevada;NULL;672;NULL;32
2011;NV;Nevada;NULL;735;NULL;32
2011;NV;Nevada;NULL;1187;NULL;32
2011;NV;Nevada;NULL;586;NULL;32
2011;NV;Nevada;NULL;3738;NULL;32
2011;NV;Nevada;NULL;196;NULL;32
2011;NV;Nevada;NULL;428;NULL;32
2011;NV;Nevada;NULL;110;NULL;32
2011;NV;Nevada;NULL;NULL;NULL;32
2011;NV;Nevada;NULL;NULL;NULL;32
2011;NV;Nevada;NULL;126;NULL;32
2011;NV;Nevada;NULL;55;NULL;32
2011;NV;Nevada;NULL;4805;NULL;32
2011;NV;Nevada;NULL;1961;NULL;32
2011;NV;Nevada;NULL;2844;NULL;32
2011;NV;Nevada;NULL;323;NULL;32
2011;NV;Nevada;NULL;1333;NULL;32
2011;NV;Nevada;NULL;1557;NULL;32
2011;NV;Nevada;NULL;1582;NULL;32
2011;NV;Nevada;371;256;18 - 24;32
2011;NV;Nevada;324;493;25 - 34;32
2011;NV;Nevada;298;640;35 - 44;32
2011;NV;Nevada;363;876;45 - 54;32
2011;NV;Nevada;315;1097;55 - 64;32
2011;NV;Nevada;375;1443;65 or older;32
2011;NV;Nevada;NULL;413;NULL;32
2011;NV;Nevada;NULL;737;NULL;32
2011;NV;Nevada;NULL;469;NULL;32
2011;NV;Nevada;NULL;676;NULL;32
2011;NV;Nevada;NULL;741;NULL;32
2011;NV;Nevada;NULL;1183;NULL;32
2011;NV;Nevada;NULL;586;NULL;32
2011;NV;Nevada;NULL;3746;NULL;32
2011;NV;Nevada;NULL;200;NULL;32
2011;NV;Nevada;NULL;433;NULL;32
2011;NV;Nevada;NULL;112;NULL;32
2011;NV;Nevada;NULL;NULL;NULL;32
2011;NV;Nevada;NULL;NULL;NULL;32
2011;NV;Nevada;NULL;124;NULL;32
2011;NV;Nevada;NULL;56;NULL;32
2011;NV;Nevada;NULL;5006;NULL;32
2011;NV;Nevada;NULL;2034;NULL;32
2011;NV;Nevada;NULL;2972;NULL;32
2011;NV;Nevada;246;911;45 - 54;32
2011;NV;Nevada;NULL;336;NULL;32
2011;NV;Nevada;NULL;1392;NULL;32
2011;NV;Nevada;NULL;1613;NULL;32
2011;NV;Nevada;NULL;1653;NULL;32
2011;NV;Nevada;361;264;18 - 24;32
2011;NV;Nevada;365;507;25 - 34;32
2011;NV;Nevada;329;653;35 - 44;32
2011;NV;Nevada;287;893;45 - 54;32
2011;NV;Nevada;223;1173;55 - 64;32
2011;NV;Nevada;241;1516;65 or older;32
2011;NV;Nevada;NULL;423;NULL;32
2011;NV;Nevada;NULL;760;NULL;32
2011;NV;Nevada;NULL;487;NULL;32
2011;NV;Nevada;NULL;694;NULL;32
2011;NV;Nevada;NULL;756;NULL;32
2011;NV;Nevada;NULL;1232;NULL;32
2011;NV;Nevada;NULL;654;NULL;32
2011;NV;Nevada;NULL;3892;NULL;32
2011;NV;Nevada;NULL;204;NULL;32
2011;NV;Nevada;NULL;449;NULL;32
2011;NV;Nevada;NULL;117;NULL;32
2011;NV;Nevada;NULL;NULL;NULL;32
2011;NV;Nevada;NULL;50;NULL;32
2011;NV;Nevada;NULL;134;NULL;32
2011;NV;Nevada;NULL;60;NULL;32
2011;NV;Nevada;NULL;5100;NULL;32
2011;NV;Nevada;NULL;2072;NULL;32
2011;NV;Nevada;NULL;3028;NULL;32
2011;NV;Nevada;NULL;345;NULL;32
2011;NV;Nevada;NULL;1415;NULL;32
2011;NV;Nevada;NULL;1645;NULL;32
2011;NV;Nevada;NULL;1683;NULL;32
2011;NV;Nevada;180;268;18 - 24;32
2011;NV;Nevada;235;515;25 - 34;32
2011;NV;Nevada;195;670;35 - 44;32
2011;NV;Nevada;313;1541;65 or older;32
2011;NV;Nevada;NULL;438;NULL;32
2011;NV;Nevada;NULL;778;NULL;32
2011;NV;Nevada;NULL;492;NULL;32
2011;NV;Nevada;NULL;706;NULL;32
2011;NV;Nevada;NULL;770;NULL;32
2011;NV;Nevada;NULL;1246;NULL;32
2011;NV;Nevada;NULL;670;NULL;32
2011;NV;Nevada;NULL;3959;NULL;32
2011;NV;Nevada;NULL;210;NULL;32
2011;NV;Nevada;NULL;458;NULL;32
2011;NV;Nevada;NULL;120;NULL;32
2011;NV;Nevada;NULL;NULL;NULL;32
2011;NV;Nevada;NULL;52;NULL;32
2011;NV;Nevada;NULL;135;NULL;32
2011;NV;Nevada;NULL;62;NULL;32
2012;NV;Nevada;NULL;4592;NULL;32
2012;NV;Nevada;NULL;1988;NULL;32
2012;NV;Nevada;NULL;2604;NULL;32
2012;NV;Nevada;NULL;398;NULL;32
2012;NV;Nevada;NULL;1270;NULL;32
2012;NV;Nevada;NULL;1515;NULL;32
2012;NV;Nevada;NULL;1402;NULL;32
2012;NV;Nevada;122;252;18 - 24;32
2012;NV;Nevada;226;488;25 - 34;32
2012;NV;Nevada;314;577;35 - 44;32
2012;NV;Nevada;299;744;45 - 54;32
2012;NV;Nevada;325;960;55 - 64;32
2012;NV;Nevada;251;1519;65 or older;32
2012;NV;Nevada;NULL;396;NULL;32
2012;NV;Nevada;NULL;766;NULL;32
2012;NV;Nevada;NULL;459;NULL;32
2012;NV;Nevada;NULL;613;NULL;32
2012;NV;Nevada;NULL;688;NULL;32
2012;NV;Nevada;NULL;1111;NULL;32
2012;NV;Nevada;NULL;559;NULL;32
2012;NV;Nevada;NULL;3283;NULL;32
2012;NV;Nevada;NULL;185;NULL;32
2012;NV;Nevada;NULL;587;NULL;32
2012;NV;Nevada;NULL;NULL;NULL;32
2012;NV;Nevada;NULL;50;NULL;32
2012;NV;Nevada;NULL;183;NULL;32
2012;NV;Nevada;NULL;88;NULL;32
2012;NV;Nevada;NULL;4592;NULL;32
2012;NV;Nevada;NULL;1988;NULL;32
2012;NV;Nevada;NULL;2604;NULL;32
2012;NV;Nevada;NULL;398;NULL;32
2012;NV;Nevada;NULL;1270;NULL;32
2012;NV;Nevada;NULL;1515;NULL;32
2012;NV;Nevada;NULL;1402;NULL;32
2012;NV;Nevada;264;252;18 - 24;32
2012;NV;Nevada;342;488;25 - 34;32
2012;NV;Nevada;356;577;35 - 44;32
2012;NV;Nevada;427;744;45 - 54;32
2012;NV;Nevada;399;960;55 - 64;32
2012;NV;Nevada;374;1519;65 or older;32
2012;NV;Nevada;NULL;396;NULL;32
2012;NV;Nevada;NULL;766;NULL;32
2012;NV;Nevada;NULL;459;NULL;32
2012;NV;Nevada;NULL;613;NULL;32
2012;NV;Nevada;NULL;688;NULL;32
2012;NV;Nevada;NULL;1111;NULL;32
2012;NV;Nevada;NULL;559;NULL;32
2012;NV;Nevada;NULL;3283;NULL;32
2012;NV;Nevada;NULL;185;NULL;32
2012;NV;Nevada;NULL;587;NULL;32
2012;NV;Nevada;NULL;131;NULL;32
2012;NV;Nevada;NULL;NULL;NULL;32
2012;NV;Nevada;NULL;50;NULL;32
2012;NV;Nevada;NULL;183;NULL;32
2012;NV;Nevada;NULL;88;NULL;32
2012;NV;Nevada;NULL;4837;NULL;32
2012;NV;Nevada;NULL;2023;NULL;32
2012;NV;Nevada;NULL;2814;NULL;32
2012;NV;Nevada;NULL;447;NULL;32
2012;NV;Nevada;NULL;1328;NULL;32
2012;NV;Nevada;NULL;1583;NULL;32
2012;NV;Nevada;NULL;1470;NULL;32
2012;NV;Nevada;147;271;18 - 24;32
2012;NV;Nevada;154;531;25 - 34;32
2012;NV;Nevada;197;616;35 - 44;32
2012;NV;Nevada;217;780;45 - 54;32
2012;NV;Nevada;228;997;55 - 64;32
2012;NV;Nevada;317;1565;65 or older;32
2012;NV;Nevada;NULL;422;NULL;32
2012;NV;Nevada;NULL;804;NULL;32
2012;NV;Nevada;NULL;481;NULL;32
2012;NV;Nevada;NULL;634;NULL;32
2012;NV;Nevada;NULL;719;NULL;32
2012;NV;Nevada;NULL;1135;NULL;32
2012;NV;Nevada;NULL;642;NULL;32
2012;NV;Nevada;NULL;3402;NULL;32
2012;NV;Nevada;NULL;195;NULL;32
2012;NV;Nevada;NULL;660;NULL;32
2012;NV;Nevada;NULL;142;NULL;32
2012;NV;Nevada;NULL;NULL;NULL;32
2012;NV;Nevada;NULL;56;NULL;32
2012;NV;Nevada;NULL;189;NULL;32
2012;NV;Nevada;NULL;94;NULL;32
2013;NV;Nevada;NULL;4871;NULL;32
2013;NV;Nevada;NULL;2165;NULL;32
2013;NV;Nevada;NULL;2706;NULL;32
2013;NV;Nevada;NULL;327;NULL;32
2013;NV;Nevada;NULL;1312;NULL;32
2013;NV;Nevada;NULL;1654;NULL;32
2013;NV;Nevada;NULL;1566;NULL;32
2013;NV;Nevada;112;308;18 - 24;32
2013;NV;Nevada;283;525;25 - 34;32
2013;NV;Nevada;310;608;35 - 44;32
2013;NV;Nevada;296;840;45 - 54;32
2013;NV;Nevada;285;1038;55 - 64;32
2013;NV;Nevada;239;1552;65 or older;32
2013;NV;Nevada;NULL;442;NULL;32
2013;NV;Nevada;NULL;776;NULL;32
2013;NV;Nevada;NULL;466;NULL;32
2013;NV;Nevada;NULL;583;NULL;32
2013;NV;Nevada;NULL;734;NULL;32
2013;NV;Nevada;NULL;1215;NULL;32
2013;NV;Nevada;NULL;655;NULL;32
2013;NV;Nevada;NULL;3612;NULL;32
2013;NV;Nevada;NULL;177;NULL;32
2013;NV;Nevada;NULL;561;NULL;32
2013;NV;Nevada;NULL;132;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;51;NULL;32
2013;NV;Nevada;NULL;207;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;4871;NULL;32
2013;NV;Nevada;NULL;2165;NULL;32
2013;NV;Nevada;NULL;2706;NULL;32
2013;NV;Nevada;NULL;327;NULL;32
2013;NV;Nevada;NULL;1312;NULL;32
2013;NV;Nevada;NULL;1654;NULL;32
2013;NV;Nevada;NULL;1566;NULL;32
2013;NV;Nevada;242;308;18 - 24;32
2013;NV;Nevada;341;525;25 - 34;32
2013;NV;Nevada;384;608;35 - 44;32
2013;NV;Nevada;446;840;45 - 54;32
2013;NV;Nevada;447;1038;55 - 64;32
2013;NV;Nevada;416;1552;65 or older;32
2013;NV;Nevada;NULL;442;NULL;32
2013;NV;Nevada;NULL;776;NULL;32
2013;NV;Nevada;NULL;466;NULL;32
2013;NV;Nevada;NULL;583;NULL;32
2013;NV;Nevada;NULL;734;NULL;32
2013;NV;Nevada;NULL;1215;NULL;32
2013;NV;Nevada;NULL;655;NULL;32
2013;NV;Nevada;NULL;3612;NULL;32
2013;NV;Nevada;NULL;177;NULL;32
2013;NV;Nevada;NULL;561;NULL;32
2013;NV;Nevada;NULL;132;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;51;NULL;32
2013;NV;Nevada;NULL;207;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;4720;NULL;32
2013;NV;Nevada;NULL;2027;NULL;32
2013;NV;Nevada;NULL;2693;NULL;32
2013;NV;Nevada;NULL;313;NULL;32
2013;NV;Nevada;NULL;1246;NULL;32
2013;NV;Nevada;NULL;1621;NULL;32
2013;NV;Nevada;NULL;1525;NULL;32
2013;NV;Nevada;337;293;18 - 24;32
2013;NV;Nevada;421;514;25 - 34;32
2013;NV;Nevada;375;595;35 - 44;32
2013;NV;Nevada;354;818;45 - 54;32
2013;NV;Nevada;342;1015;55 - 64;32
2013;NV;Nevada;299;1485;65 or older;32
2013;NV;Nevada;NULL;416;NULL;32
2013;NV;Nevada;NULL;736;NULL;32
2013;NV;Nevada;NULL;456;NULL;32
2013;NV;Nevada;NULL;569;NULL;32
2013;NV;Nevada;NULL;714;NULL;32
2013;NV;Nevada;NULL;1182;NULL;32
2013;NV;Nevada;NULL;647;NULL;32
2013;NV;Nevada;NULL;3507;NULL;32
2013;NV;Nevada;NULL;166;NULL;32
2013;NV;Nevada;NULL;542;NULL;32
2013;NV;Nevada;NULL;116;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;204;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;4636;NULL;32
2013;NV;Nevada;NULL;562;NULL;32
2013;NV;Nevada;NULL;724;NULL;32
2013;NV;Nevada;NULL;441;NULL;32
2013;NV;Nevada;NULL;1996;NULL;32
2013;NV;Nevada;NULL;2640;NULL;32
2013;NV;Nevada;NULL;1512;NULL;32
2013;NV;Nevada;282;289;18 - 24;32
2013;NV;Nevada;216;506;25 - 34;32
2013;NV;Nevada;206;595;35 - 44;32
2013;NV;Nevada;NULL;532;NULL;32
2013;NV;Nevada;NULL;111;NULL;32
2013;NV;Nevada;NULL;166;NULL;32
2013;NV;Nevada;NULL;203;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;617;NULL;32
2013;NV;Nevada;NULL;3444;NULL;32
2013;NV;Nevada;164;1433;65 or older;32
2013;NV;Nevada;NULL;419;NULL;32
2013;NV;Nevada;NULL;1590;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;700;NULL;32
2013;NV;Nevada;215;807;45 - 54;32
2013;NV;Nevada;NULL;295;NULL;32
2013;NV;Nevada;187;1006;55 - 64;32
2013;NV;Nevada;NULL;1225;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;1173;NULL;32
2013;NV;Nevada;NULL;4649;NULL;32
2013;NV;Nevada;569;805;45 - 54;32
2013;NV;Nevada;528;996;55 - 64;32
2013;NV;Nevada;511;1472;65 or older;32
2013;NV;Nevada;NULL;422;NULL;32
2013;NV;Nevada;NULL;732;NULL;32
2013;NV;Nevada;NULL;449;NULL;32
2013;NV;Nevada;NULL;564;NULL;32
2013;NV;Nevada;NULL;699;NULL;32
2013;NV;Nevada;NULL;1161;NULL;32
2013;NV;Nevada;NULL;622;NULL;32
2013;NV;Nevada;NULL;3461;NULL;32
2013;NV;Nevada;NULL;169;NULL;32
2013;NV;Nevada;NULL;535;NULL;32
2013;NV;Nevada;NULL;2003;NULL;32
2013;NV;Nevada;NULL;2646;NULL;32
2013;NV;Nevada;NULL;308;NULL;32
2013;NV;Nevada;NULL;1227;NULL;32
2013;NV;Nevada;NULL;1599;NULL;32
2013;NV;Nevada;NULL;1506;NULL;32
2013;NV;Nevada;544;287;18 - 24;32
2013;NV;Nevada;547;505;25 - 34;32
2013;NV;Nevada;521;584;35 - 44;32
2013;NV;Nevada;NULL;111;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;204;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;4595;NULL;32
2013;NV;Nevada;NULL;1981;NULL;32
2013;NV;Nevada;NULL;2614;NULL;32
2013;NV;Nevada;NULL;4735;NULL;32
2013;NV;Nevada;NULL;306;NULL;32
2013;NV;Nevada;NULL;1208;NULL;32
2013;NV;Nevada;NULL;1579;NULL;32
2013;NV;Nevada;NULL;1493;NULL;32
2013;NV;Nevada;309;283;18 - 24;32
2013;NV;Nevada;287;501;25 - 34;32
2013;NV;Nevada;265;578;35 - 44;32
2013;NV;Nevada;220;799;45 - 54;32
2013;NV;Nevada;205;984;55 - 64;32
2013;NV;Nevada;167;1450;65 or older;32
2013;NV;Nevada;NULL;414;NULL;32
2013;NV;Nevada;NULL;726;NULL;32
2013;NV;Nevada;NULL;446;NULL;32
2013;NV;Nevada;NULL;559;NULL;32
2013;NV;Nevada;NULL;695;NULL;32
2013;NV;Nevada;NULL;1149;NULL;32
2013;NV;Nevada;NULL;606;NULL;32
2013;NV;Nevada;NULL;3424;NULL;32
2013;NV;Nevada;NULL;168;NULL;32
2013;NV;Nevada;NULL;526;NULL;32
2013;NV;Nevada;NULL;110;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;201;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;4616;NULL;32
2013;NV;Nevada;NULL;3439;NULL;32
2013;NV;Nevada;NULL;167;NULL;32
2013;NV;Nevada;NULL;529;NULL;32
2013;NV;Nevada;NULL;111;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;NULL;NULL;32
2013;NV;Nevada;NULL;201;NULL;32
